_id,section,rules[0],rules[1],rules[2],rules[3],rules[4],rules[5],rules[6],rules[7],rules[8],rules[9],rules[10],rules[11],rules[12],rules[13],rules[14],rules[15],rules[16],rules[17],rules[18],rules[19],rules[20],rules[21],rules[22],rules[23],rules[24],rules[25],rules[26],rules[27],rules[28],rules[29],rules[30],rules[31],rules[32],rules[33],rules[34],rules[35],rules[36],rules[37],page_number,source
68dd20d9212869e0f7e30530,were not manufactured after 31 December 2017.,"2 In the case of sentence 1 number 2, the date of manufacture indicated on the tyre",shall be decisive.,(3) Section 2 paragraph 3a sentence 3 number 2 shall apply for the first time on the first,day of the sixth month following the month in which the Federal Ministry of Transport,and Digital Infrastructure submits to the Bundesrat a report on a field investigation by,the Federal Highway Research Institute on the suitability of the requirement of,"Section 2 paragraph 3a sentence 3 number 2, but no later than 1 July 2020.",(4) Section 23 (1a) shall only apply to the use of a radio device from 1 July 2021.,"(5) Section 44a and the amendments to Section 45 paragraph 11, Section 46 paragraph",1 sentence 1 number 2 and paragraph 2a by the Ordinance Amending the Road Traffic,Regulations and the Fifty-Fourth Ordinance Amending Road Traffic Regulations of 18,December 2020 ( Federal Law Gazette I p. 3047 ) shall only apply from 1 January 2021.,"(6) Orders within the meaning of Section 45 (1), sentence 2, number 7(a), in conjunction","with paragraph 9, sentence 4, number 7a, shall be limited in time until 31 December","2028, insofar as the special lanes are ordered to test traffic safety or traffic regulation",measures with regard to different forms of mobility.,"53 Entry into force, repeal",(1) This Regulation shall enter into force on 1 April 2013.,(2) The Road Traffic Regulations of 16 November 1970 ( Federal Law Gazette I p. 1565 ;,"1971 I p. 38), last amended by Article 1 of the Regulation of 1 December 2010 ( Federal","Law Gazette I p. 1737 ), shall cease to have effect on the day specified in paragraph 1,",subject to the following provisions:,,,,,,,,,,,,,,,,,67,road_traffic_rules.pdf
68dd20d9212869e0f7e30531,"For buses that were first put into circulation before 8 December 2007, Section",18 paragraph 5 number 3 in the version applicable before 8 December 2007,shall continue to apply.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,road_traffic_rules.pdf
68dd20d9212869e0f7e30532,"3. Additional signs to sign 220 , which, under the regulations in force until 1 April","2013, permitted bicycle traffic in the opposite direction where, in a one-way","street with low traffic volume, the maximum permissible speed is limited by","traffic signs to 30 km/h or less, remain valid until 1 April 2017.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,road_traffic_rules.pdf
68dd20d9212869e0f7e30533,"Signs 150 , 153 , 353 , 380 , 381 , 388 and 389, which were in place until 1","April 2013, remain valid until 31 October 2022.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,road_traffic_rules.pdf
68dd20d9212869e0f7e30534,Signs 311 which have already been placed and which are white in the upper,part when the place referred to belongs to the same municipality as the place,previously passed through remain valid.,Facilities,Annex 1 (to Section 40 Paragraphs 6 and 7) General and Special Danger Signs,1 2 3,current Characters and additional characters Rules or prohibitions,no. Explanations,Section 1 General danger signs (to Section 40 Paragraph 6),1 Characters 101 An additional sign can indicate the,danger in more detail.,Danger point,2 Character 102 Intersection or junction with right-of-,way,Intersection or junction,3 Character 103,,,,,,,,,,,,,,,,,,,,,,,,68,road_traffic_rules.pdf
68dd20d9212869e0f7e30535,curve,4 Character 105,Double curve,5 Character 108,gradient,6 Character 110,gradient,7 Character 112,Uneven road surface,8 Character 114 Risk of skidding or slipping in wet or,dirty conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,road_traffic_rules.pdf
68dd20d9212869e0f7e30536,Risk of skidding or slipping,9 Character 117,Crosswind,10 Character 120,Narrowed roadway,11 Character 121,Road narrowed on one side,12 Character 123,workplace,13 Character 124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,road_traffic_rules.pdf
68dd20d9212869e0f7e30537,traffic jam,14 Character 125,oncoming traffic,15 Character 131,traffic light system,16 Character 133,pedestrian,17 Character 136,Children,18 Character 138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,road_traffic_rules.pdf
68dd20d9212869e0f7e30538,Cycling,19 Character 142,Wild animals crossing,Section 2 Special danger signs before crossings of railways with priority (to,Section 40 Paragraph 7),20 Character 151,railway crossing,21 Character 156 Level crossing with a three-lane,beacon approximately 240 m before,the level crossing. Significantly,different distances can be indicated on,"the three-lane, two-lane, and single-",lane beacons above the diagonal,stripes in black numbers.,Level crossing with three-lane beacon,22 Character 159 Two-lane beacon about 160 m before,the level crossing,,,,,,,,,,,,,,,,,,,,,,,72,road_traffic_rules.pdf
68dd20da212869e0f7e30539,Two-lane beacon,23 Character 162 Single-lane beacon about 80 m before,the level crossing,Single-lane beacon,Annex 2 (to Section 41 Paragraph 1) Regulatory signs,1 2 3,current Characters and additional characters Rules or prohibitions,no. Explanations,Section 1 Waiting orders and stopping orders,1 Character 201 Enforcement or prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,road_traffic_rules.pdf
68dd20da212869e0f7e3053a,Anyone driving a vehicle must give,priority to rail traffic.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,road_traffic_rules.pdf
68dd20da212869e0f7e3053b,A person driving a vehicle must not,stop within 10 metres of this sign if it,is obscured by it.,St. Andrew's Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,road_traffic_rules.pdf
68dd20da212869e0f7e3053c,Anyone driving a vehicle may do so,in front of and behind this sign,a) within built-up areas,"(signs 310 and 311 ) up to 5 m each,",b) outside built-up areas up to 50 m,each,do not park.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,road_traffic_rules.pdf
68dd20da212869e0f7e3053d,An additional sign with a black,arrow indicates that the St. Andrew’s,cross is only valid for traffic moving in,the direction of this arrow.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,road_traffic_rules.pdf
68dd20da212869e0f7e3053e,Explanation,The sign (also horizontal) is located in,"front of the level crossing, usually",directly in front of it. A lightning arrow,in the center of the St. Andrew's,cross indicates that the railway line,has a live overhead line.,2 Character 205 Enforcement or prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,road_traffic_rules.pdf
68dd20da212869e0f7e3053f,Anyone driving a vehicle must give,way.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,road_traffic_rules.pdf
68dd20da212869e0f7e30540,A person driving a vehicle must not,stop within 10 metres of this sign if it,is obscured by it.,Give way.,Explanation,The sign is located immediately,before the intersection or junction. It,may be preceded by the same sign,with an additional sign indicating the,distance.,2.1 Enforcement or prohibition,If the additional symbol is arranged,"together with symbol 205 , it means:",Anyone driving a vehicle must give,way and pay attention to cyclists and,small electric vehicles as defined by,the eKFV from the left and right.,Explanation,The additional symbol is above,symbol 205 .,2.2 Enforcement or prohibition,If the additional symbol is arranged,"together with symbol 205 , it means:",,,,,,,,,,,,,,,,,74,road_traffic_rules.pdf
68dd20da212869e0f7e30541,Anyone driving a vehicle must give,way to the tram.,Explanation,The additional symbol is above,symbol 205 .,3 Character 206 Enforcement or prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,road_traffic_rules.pdf
68dd20da212869e0f7e30542,Anyone driving a vehicle must stop,and yield the right of way.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,road_traffic_rules.pdf
68dd20da212869e0f7e30543,A person driving a vehicle must not,stop within 10 metres of this sign if it,is obscured by it.,Stop. Give way.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,road_traffic_rules.pdf
68dd20da212869e0f7e30544,"If there is no stop line (sign 294 ),",stop where the other road cannot be,seen.,3.1 Explanation,"The additional sign, together with","sign 205, announces the stop order",at the specified distance.,3.2 Enforcement or prohibition,If the additional symbol is arranged,"together with symbol 206 , it means:",Anyone driving a vehicle must stop,"and give way, paying attention to",cyclists and small electric vehicles,(eKFV) approaching from the left and,right.,Explanation,The additional symbol is above,symbol 206 .,Regarding Explanation,2,"The additional sign, together with",and 3,"signs 205 or 206, indicates the",,,,,,,,,,,,,,,,,75,road_traffic_rules.pdf
68dd20da212869e0f7e30545,course of the priority road (turning,priority).,4 Character 208 Enforcement or prohibition,Anyone driving a vehicle must give,way to oncoming traffic.,Priority of oncoming traffic,Section 2 Prescribed directions of travel,to 5 to 7 Enforcement or prohibition,Anyone driving a vehicle must follow,the prescribed direction of travel.,Explanation,Directions of travel other than those,shown will be prescribed,accordingly. Reference is made to,"Annex 2, serial number 70.",5 Character 209,Right,6 Character 211,Here on the right,7 Character 214,,,,,,,,,,,,,,,,,,,,76,road_traffic_rules.pdf
68dd20da212869e0f7e30546,Straight ahead or right,8 Character 215 Enforcement or prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,road_traffic_rules.pdf
68dd20da212869e0f7e30547,Anyone driving a vehicle must,follow the prescribed direction of,travel in the roundabout on the right.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,road_traffic_rules.pdf
68dd20da212869e0f7e30548,No one driving a vehicle may cross,the central island of a roundabout.,roundabout,The only exception to this prohibition,is vehicles whose dimensions would,otherwise prevent them from,entering. These vehicles may cross,the central island and lane divider if,there is no danger to other road,users.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,road_traffic_rules.pdf
68dd20da212869e0f7e30549,It is not permitted to stop on the,road within the roundabout.,9 Character 220 Enforcement or prohibition,Anyone driving a vehicle may only,drive on a one-way street in the,direction of the arrow.,Explanation,The sign specifies the direction of,travel for vehicle traffic on the,roadway.,9.1 Enforcement or prohibition,If character 220 is arranged with this,"additional character, it means:",Anyone driving a vehicle must pay,attention to cyclists and small,,,,,,,,,,,,,,,,,,,,,,,,,77,road_traffic_rules.pdf
68dd20da212869e0f7e3054a,electric vehicles (eKFV) traveling in,the opposite direction when turning,into or along a one-way street.,Explanation,This additional sign indicates that,cyclists traveling in the opposite,direction are permitted. When,passing a one-way street open to,cyclists traveling in the opposite,"direction, the principle that those",approaching from the right have right,"of way (Section 8, Paragraph 1,",Sentence 1) remains unaffected. This,also applies to cyclists exiting the,one-way street. If a one-way street,for cyclists traveling in the opposite,"direction merges into a priority road,",sign 205 indicates cyclists exiting the,one-way street.,Section 3 Mandatory passing,10 Character 222 Enforcement or prohibition,Anyone driving a vehicle must follow,the prescribed passing order.,Explanation,"""Pass on the left"" is prescribed",Passing on the right,accordingly.,"Section 4 Hard shoulders as lanes, stops and taxi ranks",To 11 Explanation,to 13,"If sign 223.1 , 223.2 or 223.3 is",arranged for a carriageway with more,"than two lanes, the signs shall show",the corresponding number of arrows.,11 Character 223.1 Enforcement or prohibition,,,,,78,road_traffic_rules.pdf
68dd20da212869e0f7e3054b,The sign designates the hard,shoulder as a lane; it is to be used,like a right-hand lane.,drive on shoulder too,11.1 Explanation,Sign 223.1 with the additional sign,announces the cancellation of the,order.,12 Character 223.2 Enforcement or prohibition,The sign cancels the use of the hard,shoulder as a traffic lane.,No more driving on the hard shoulder,13 Character 223.3 Enforcement or prohibition,The sign orders the clearing of the,hard shoulder.,leave the shoulder,14 Character 224 Enforcement or prohibition,Anyone driving a vehicle is not,allowed to park within 15 m of or,behind the sign.,Explanation,stop,This sign indicates a stop for,scheduled services and school,buses. The sign with the additional,"""School Bus"" sign (indicating daytime",use) on a common white surface,,,,,,,,,,,,,79,road_traffic_rules.pdf
68dd20da212869e0f7e3054c,indicates a stop for school buses,only.,15 Character 229 Enforcement or prohibition,Anyone driving a vehicle may not,"stop at taxi ranks, with the exception",of taxis waiting to transport,passengers.,Explanation,Taxi stand,The length of the taxi stand is,indicated by an indication of the,number of taxis provided or by a sign,at the beginning of the stretch with a,horizontal white arrow pointing,towards the carriageway and by a,sign at the end with such an arrow,pointing away from the carriageway,or by a boundary marking for,stopping and parking prohibitions,(sign 299 ).,15.1 Character 230 Enforcement or prohibition,,,,,,,,,,,,,,,,,,,80,road_traffic_rules.pdf
68dd20da212869e0f7e3054d,Stopping and parking is permitted,only for loading and unloading,vehicles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,road_traffic_rules.pdf
68dd20da212869e0f7e3054e,Loading and unloading must be,carried out without delay.,Explanation,The length of the loading area is,indicated by a sign at the beginning,of the stretch with a horizontal white,arrow pointing towards the,Loading area,carriageway and by a sign at the end,with such an arrow pointing away,from the carriageway or by a marking.,Section 5 Special routes,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,road_traffic_rules.pdf
68dd20da212869e0f7e3054f,Cyclists may not use the roadway,but must use the cycle path,(compulsory use of cycle paths).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,road_traffic_rules.pdf
68dd20da212869e0f7e30550,Other traffic may not use it.,cycle path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,road_traffic_rules.pdf
68dd20da212869e0f7e30551,If additional signs permit the use,of a cycle path by another type of,"traffic, this traffic must take account","of the cyclists and, if necessary,",other vehicle traffic must adapt its,speed to that of the cyclists.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,road_traffic_rules.pdf
68dd20da212869e0f7e30552,Section 2 paragraph 4 sentence 6,remains unaffected.,17 Character 238 Enforcement or prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,road_traffic_rules.pdf
68dd20da212869e0f7e30553,Horse riders are not permitted to,"use the roadway, but must use the",bridleway. This also applies to,leading horses (obligation to use the,bridleway).,Bridleway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,road_traffic_rules.pdf
68dd20da212869e0f7e30554,If additional signs permit the use,of a bridleway by another type of,"traffic, the other type of traffic must","take horse traffic into account and, if","necessary, vehicle traffic must adapt",its speed to that of horse traffic.,18 Character 239 Enforcement or prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,road_traffic_rules.pdf
68dd20da212869e0f7e30555,Traffic other than pedestrians may,not use the sidewalk.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,road_traffic_rules.pdf
68dd20da212869e0f7e30556,If additional signs permit the use,of a sidewalk by another mode of,"traffic, this mode of traffic must take",sidewalk,pedestrian traffic into consideration.,Pedestrian traffic must not be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,road_traffic_rules.pdf
68dd20da212869e0f7e30557,endangered or obstructed. If,"necessary, vehicular traffic must",wait; it may only travel at walking,pace.,Explanation,The sign indicates a footpath,"(Section 25, Paragraph 1, Sentence",1) where clarification is necessary.,19 Character 240 Enforcement or prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,road_traffic_rules.pdf
